時間,地址,Endian 組合,數值
2025-04-10 17:59:08,0x0000,</<,-2.01
2025-04-10 17:59:08,0x0010,>/<,1188.60
2025-04-10 17:59:08,0x0012,>/<,19.27
2025-04-10 18:00:16,1180.5999755859375,23.778705596923828
2025-04-10 18:02:29,1172.5999755859375,22.082509994506836
2025-04-10 18:03:21,1168.5999755859375,19.265460968017578
2025-04-10 18:09:35,1182.5999755859375,19.827877044677734
2025-04-10 18:09:47,1181.5999755859375,20.0780029296875
2025-04-10 18:16:13,1157.5999755859375,22.145252227783203
2025-04-10 18:19:13,1146.5999755859375,20.453369140625
2025-04-10 18:22:14,1140.5999755859375,21.142112731933594
2025-04-11 09:23:43,832.5999755859375,18.391563415527344
2025-04-11 09:26:43,828.5999755859375,20.203094482421875
2025-04-11 09:29:45,829.5999755859375,21.267417907714844
2025-04-11 09:32:46,834.5999755859375,17.51886749267578
2025-04-11 09:35:48,847.5999755859375,17.581161499023438
2025-04-11 09:38:49,850.5999755859375,18.079750061035156
2025-04-11 09:41:50,852.5999755859375,18.45394515991211
2025-04-11 09:44:52,865.5999755859375,17.269742965698242
2025-04-11 09:47:53,881.5999755859375,17.281265258789062
2025-04-11 09:50:55,902.5999755859375,16.507701873779297
